ds,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
18/10/12 19:00,None,284.67,0,0,100,Drizzle,light intensity drizzle,3427
18/10/12 20:00,None,283.44,0,0,100,Rain,light rain,2921
18/10/12 21:00,None,282.51,0,0,100,Drizzle,light intensity drizzle,2649
18/10/12 22:00,None,281.9,0,0,90,Clouds,overcast clouds,2005
18/10/12 23:00,None,281.85,0,0,90,Clouds,overcast clouds,1177
19/10/12 00:00,None,281.28,0,0,90,Clouds,overcast clouds,699
19/10/12 01:00,None,280.97,0,0,87,Mist,mist,436
19/10/12 02:00,None,280.44,0,0,87,Drizzle,light intensity drizzle,353
19/10/12 02:00,None,280.44,0,0,87,Mist,mist,353
19/10/12 03:00,None,280.02,0,0,87,Mist,mist,399
19/10/12 04:00,None,279.79,0,0,87,Drizzle,light intensity drizzle,720
19/10/12 04:00,None,279.79,0,0,87,Mist,mist,720
19/10/12 04:00,None,279.79,0,0,87,Rain,light rain,720
19/10/12 04:00,None,279.79,0,0,87,Drizzle,drizzle,720
19/10/12 05:00,None,279.74,0,0,87,Mist,mist,2370
19/10/12 05:00,None,279.74,0,0,87,Rain,light rain,2370
19/10/12 06:00,None,279.65,0,0,87,Drizzle,light intensity drizzle,5162
19/10/12 06:00,None,279.65,0,0,87,Mist,mist,5162
19/10/12 06:00,None,279.65,0,0,87,Rain,light rain,5162
19/10/12 07:00,None,279.45,0,0,91,Mist,mist,5777
19/10/12 07:00,None,279.45,0,0,91,Rain,moderate rain,5777
19/10/12 08:00,None,279.22,0,0,91,Drizzle,light intensity drizzle,5235
19/10/12 08:00,None,279.22,0,0,91,Mist,mist,5235
19/10/12 08:00,None,279.22,0,0,91,Rain,light rain,5235
19/10/12 09:00,None,279.35,0,0,91,Rain,light rain,4606
19/10/12 09:00,None,279.35,0,0,91,Mist,mist,4606
19/10/12 10:00,None,279.92,0,0,91,Mist,mist,4328
19/10/12 11:00,None,280.44,0,0,90,Clouds,overcast clouds,4282
19/10/12 12:00,None,281,0,0,90,Clouds,overcast clouds,4489
19/10/12 13:00,None,281.51,0,0,90,Clouds,overcast clouds,4908
19/10/12 14:00,None,281.93,0,0,92,Mist,mist,5620
19/10/12 15:00,None,281.94,0,0,92,Mist,mist,5849
19/10/12 15:00,None,281.94,0,0,92,Drizzle,light intensity drizzle,5849
19/10/12 16:00,None,282.27,0,0,92,Rain,moderate rain,4945
19/10/12 17:00,None,282.41,0,0,92,Rain,light rain,4619
19/10/12 18:00,None,282.21,0,0,90,Clouds,overcast clouds,4479
19/10/12 19:00,None,281.69,0,0,75,Clouds,broken clouds,3804
19/10/12 20:00,None,281.26,0,0,90,Clouds,overcast clouds,2908
19/10/12 21:00,None,280.66,0,0,92,Mist,mist,2942
19/10/12 22:00,None,280.43,0,0,92,Drizzle,drizzle,3077
19/10/12 22:00,None,280.43,0,0,92,Drizzle,light intensity drizzle,3077
19/10/12 23:00,None,280.1,0,0,92,Mist,mist,2051
19/10/12 23:00,None,280.1,0,0,92,Rain,light rain,2051
19/10/12 23:00,None,280.1,0,0,92,Drizzle,light intensity drizzle,2051
20/10/12 00:00,None,280.06,0,0,92,Rain,light rain,1270
20/10/12 00:00,None,280.06,0,0,92,Rain,moderate rain,1270
20/10/12 01:00,None,280.28,0,0,96,Drizzle,drizzle,773
20/10/12 01:00,None,280.28,0,0,96,Rain,light rain,773
20/10/12 02:00,None,280.38,0,0,96,Drizzle,light intensity drizzle,589
20/10/12 03:00,None,280.62,0,0,96,Drizzle,light intensity drizzle,432
20/10/12 03:00,None,280.62,0,0,96,Mist,mist,432
20/10/12 04:00,None,280.91,0,0,96,Mist,mist,401
20/10/12 04:00,None,280.91,0,0,96,Drizzle,drizzle,401
20/10/12 04:00,None,280.91,0,0,96,Rain,light rain,401
20/10/12 05:00,None,280.96,0,0,96,Rain,light rain,759
20/10/12 05:00,None,280.96,0,0,96,Mist,mist,759
20/10/12 05:00,None,280.96,0,0,96,Drizzle,drizzle,759
20/10/12 06:00,None,281.13,0,0,96,Rain,light rain,1313
20/10/12 06:00,None,281.13,0,0,96,Mist,mist,1313
20/10/12 06:00,None,281.13,0,0,96,Drizzle,light intensity drizzle,1313
20/10/12 07:00,None,281.28,0,0,100,Rain,light rain,1824
20/10/12 07:00,None,281.28,0,0,100,Mist,mist,1824
20/10/12 07:00,None,281.28,0,0,100,Drizzle,drizzle,1824
20/10/12 08:00,None,281.19,0,0,100,Rain,light rain,2787
20/10/12 08:00,None,281.19,0,0,100,Mist,mist,2787
20/10/12 08:00,None,281.19,0,0,100,Drizzle,drizzle,2787
20/10/12 09:00,None,281.7,0,0,100,Rain,light rain,3713
20/10/12 09:00,None,281.7,0,0,100,Drizzle,drizzle,3713
20/10/12 09:00,None,281.7,0,0,100,Mist,mist,3713
20/10/12 09:00,None,281.7,0,0,100,Drizzle,light intensity drizzle,3713
20/10/12 10:00,None,282.02,0,0,100,Rain,light rain,3815
20/10/12 10:00,None,282.02,0,0,100,Drizzle,drizzle,3815
20/10/12 10:00,None,282.02,0,0,100,Mist,mist,3815
20/10/12 10:00,None,282.02,0,0,100,Rain,moderate rain,3815
20/10/12 11:00,None,282.35,0,0,100,Rain,light rain,4339
20/10/12 11:00,None,282.35,0,0,100,Mist,mist,4339
20/10/12 11:00,None,282.35,0,0,100,Drizzle,drizzle,4339
20/10/12 12:00,None,282.71,0,0,100,Rain,heavy intensity rain,4613
20/10/12 12:00,None,282.71,0,0,100,Mist,mist,4613
20/10/12 12:00,None,282.71,0,0,100,Rain,light rain,4613
20/10/12 12:00,None,282.71,0,0,100,Rain,moderate rain,4613
20/10/12 13:00,None,283.31,0,0,48,Rain,light rain,4507
20/10/12 14:00,None,283.79,0,0,90,Clouds,overcast clouds,4452
20/10/12 15:00,None,284.2,0,0,75,Clouds,broken clouds,4636
20/10/12 16:00,None,284.32,0,0,90,Clouds,overcast clouds,4810
20/10/12 17:00,None,284.13,0,0,75,Clouds,broken clouds,5125
20/10/12 18:00,None,283.14,0,0,40,Clouds,scattered clouds,4337
20/10/12 19:00,None,281.4,0,0,40,Clouds,scattered clouds,3644
20/10/12 20:00,None,280.47,0,0,20,Clouds,few clouds,3107
20/10/12 21:00,None,279.52,0,0,20,Clouds,few clouds,2929
20/10/12 22:00,None,278.85,0,0,48,Mist,mist,2865
20/10/12 23:00,None,278.12,0,0,48,Fog,fog,2340
21/10/12 00:00,None,277.94,0,0,48,Mist,mist,1372
21/10/12 08:00,None,275.93,0,0,60,Fog,fog,1928
21/10/12 08:00,None,275.93,0,0,60,Mist,mist,1928
21/10/12 17:00,None,284.09,0,0,75,Clouds,broken clouds,4695
21/10/12 18:00,None,282.6,0,0,75,Clouds,broken clouds,4335
21/10/12 22:00,None,281.72,0,0,90,Clouds,overcast clouds,1583
21/10/12 23:00,None,281.26,0,0,90,Clouds,overcast clouds,959
22/10/12 00:00,None,281.29,0,0,75,Clouds,broken clouds,498
22/10/12 01:00,None,281.01,0,0,75,Clouds,broken clouds,306
22/10/12 02:00,None,280.57,0,0,40,Clouds,scattered clouds,259
22/10/12 03:00,None,280.54,0,0,75,Clouds,broken clouds,324
22/10/12 04:00,None,279.37,0,0,8,Mist,mist,806
22/10/12 05:00,None,279.18,0,0,8,Mist,mist,2622
22/10/12 06:00,None,279.05,0,0,8,Mist,mist,5456
22/10/12 10:00,None,282.7,0,0,38,Clear,sky is clear,4324
22/10/12 11:00,None,286.17,0,0,40,Clouds,scattered clouds,4378
22/10/12 12:00,None,288.61,0,0,75,Clouds,broken clouds,4639
22/10/12 13:00,None,290.59,0,0,20,Clouds,few clouds,4546
22/10/12 14:00,None,292.21,0,0,75,Clouds,broken clouds,5006
22/10/12 15:00,None,293.56,0,0,75,Clouds,broken clouds,5361
22/10/12 16:00,None,293.43,0,0,40,Clouds,scattered clouds,6101
22/10/12 17:00,None,293.4,0,0,40,Clouds,scattered clouds,5781
22/10/12 18:00,None,291.47,0,0,20,Clouds,few clouds,4272
22/10/12 19:00,None,289.17,0,0,20,Clouds,few clouds,3091
22/10/12 20:00,None,287.28,0,0,1,Clear,sky is clear,2434
22/10/12 21:00,None,286.1,0,0,1,Clear,sky is clear,1984
22/10/12 22:00,None,285.45,0,0,75,Clouds,broken clouds,1383
22/10/12 23:00,None,285.33,0,0,90,Clouds,overcast clouds,959
23/10/12 00:00,None,285.07,0,0,90,Clouds,overcast clouds,511
23/10/12 01:00,None,284.58,0,0,90,Clouds,overcast clouds,346
23/10/12 02:00,None,283.88,0,0,75,Clouds,broken clouds,253
23/10/12 03:00,None,283.55,0,0,75,Clouds,broken clouds,349
23/10/12 04:00,None,282.85,0,0,20,Clouds,few clouds,807
23/10/12 05:00,None,282.42,0,0,20,Clouds,few clouds,2669
23/10/12 06:00,None,282.13,0,0,75,Clouds,broken clouds,5210
23/10/12 07:00,None,281.85,0,0,40,Clouds,scattered clouds,6083
23/10/12 08:00,None,281.85,0,0,20,Clouds,few clouds,5790
23/10/12 09:00,None,283.07,0,0,75,Clouds,broken clouds,5484
23/10/12 10:00,None,284.53,0,0,90,Clouds,overcast clouds,4407
23/10/12 11:00,None,285.6,0,0,75,Clouds,broken clouds,4725
23/10/12 12:00,None,286.63,0,0,90,Clouds,overcast clouds,4826
23/10/12 13:00,None,286.75,0,0,99,Rain,moderate rain,4945
23/10/12 14:00,None,287.97,0,0,90,Clouds,overcast clouds,5065
23/10/12 15:00,None,288.54,0,0,99,Thunderstorm,proximity thunderstorm,5618
23/10/12 16:00,None,288.72,0,0,90,Clouds,overcast clouds,6094
23/10/12 17:00,None,288.53,0,0,90,Clouds,overcast clouds,5844
23/10/12 18:00,None,288.16,0,0,90,Clouds,overcast clouds,4649
23/10/12 19:00,None,287.59,0,0,90,Clouds,overcast clouds,3180
23/10/12 20:00,None,287.21,0,0,90,Clouds,overcast clouds,2963
23/10/12 21:00,None,286.29,0,0,90,Clouds,overcast clouds,2450
23/10/12 22:00,None,285.7,0,0,90,Clouds,overcast clouds,1613
23/10/12 23:00,None,285.61,0,0,90,Clouds,overcast clouds,1021
24/10/12 00:00,None,285.37,0,0,99,Drizzle,light intensity drizzle,580
24/10/12 00:00,None,285.37,0,0,99,Mist,mist,580
24/10/12 01:00,None,285.51,0,0,90,Clouds,overcast clouds,298
24/10/12 02:00,None,285.6,0,0,100,Haze,haze,261
24/10/12 03:00,None,285.99,0,0,100,Mist,mist,408
24/10/12 03:00,None,285.99,0,0,100,Haze,haze,408
24/10/12 04:00,None,285.94,0,0,100,Mist,mist,793
24/10/12 04:00,None,285.94,0,0,100,Thunderstorm,proximity thunderstorm,793
24/10/12 05:00,None,285.97,0,0,90,Mist,mist,2643
24/10/12 05:00,None,285.97,0,0,90,Rain,light rain,2643
24/10/12 05:00,None,285.97,0,0,90,Thunderstorm,proximity thunderstorm,2643
24/10/12 06:00,None,285.73,0,0,90,Mist,mist,5593
24/10/12 06:00,None,285.73,0,0,90,Thunderstorm,thunderstorm with light rain,5593
24/10/12 06:00,None,285.73,0,0,90,Rain,moderate rain,5593
24/10/12 06:00,None,285.73,0,0,90,Thunderstorm,proximity thunderstorm,5593
24/10/12 07:00,None,285.5,0,0,90,Rain,light rain,5722
24/10/12 07:00,None,285.5,0,0,90,Mist,mist,5722
24/10/12 08:00,None,285.55,0,0,90,Drizzle,light intensity drizzle,5607
24/10/12 08:00,None,285.55,0,0,90,Mist,mist,5607
24/10/12 08:00,None,285.55,0,0,90,Rain,light rain,5607
24/10/12 08:00,None,285.55,0,0,90,Thunderstorm,proximity thunderstorm,5607
24/10/12 09:00,None,285.93,0,0,90,Drizzle,light intensity drizzle,5492
24/10/12 09:00,None,285.93,0,0,90,Mist,mist,5492
24/10/12 09:00,None,285.93,0,0,90,Rain,moderate rain,5492
24/10/12 10:00,None,286.34,0,0,90,Mist,mist,4542
24/10/12 11:00,None,286.82,0,0,90,Mist,mist,4720
24/10/12 11:00,None,286.82,0,0,90,Fog,fog,4720
24/10/12 12:00,None,288.36,0,0,90,Mist,mist,4982
24/10/12 12:00,None,288.36,0,0,90,Haze,haze,4982
24/10/12 12:00,None,288.36,0,0,90,Fog,fog,4982
24/10/12 13:00,None,289.08,0,0,90,Haze,haze,5032
24/10/12 13:00,None,289.08,0,0,90,Mist,mist,5032
24/10/12 13:00,None,289.08,0,0,90,Fog,fog,5032
24/10/12 14:00,None,289.88,0,0,90,Mist,mist,5212
24/10/12 14:00,None,289.88,0,0,90,Haze,haze,5212
24/10/12 15:00,None,290.24,0,0,90,Mist,mist,5661
24/10/12 15:00,None,290.24,0,0,90,Haze,haze,5661
24/10/12 15:00,None,290.24,0,0,90,Rain,moderate rain,5661
24/10/12 16:00,None,290.01,0,0,90,Mist,mist,5812
24/10/12 17:00,None,289.62,0,0,90,Haze,haze,5855
24/10/12 17:00,None,289.62,0,0,90,Mist,mist,5855
24/10/12 18:00,None,289.61,0,0,90,Haze,haze,4416
24/10/12 18:00,None,289.61,0,0,90,Mist,mist,4416
24/10/12 19:00,None,289.06,0,0,90,Mist,mist,3118
24/10/12 20:00,None,288.34,0,0,75,Haze,haze,2877
24/10/12 20:00,None,288.34,0,0,75,Mist,mist,2877
24/10/12 21:00,None,287.06,0,0,20,Mist,mist,2498
24/10/12 22:00,None,287.41,0,0,75,Mist,mist,1701
24/10/12 23:00,None,287.52,0,0,90,Mist,mist,1028
25/10/12 00:00,None,287.81,0,0,90,Mist,mist,578
25/10/12 01:00,None,287.29,0,0,75,Mist,mist,354
25/10/12 02:00,None,287.23,0,0,90,Mist,mist,272
25/10/12 03:00,None,286.44,0,0,90,Mist,mist,370
25/10/12 04:00,None,285.32,0,0,90,Mist,mist,809
25/10/12 04:00,None,285.32,0,0,90,Fog,fog,809
25/10/12 05:00,None,285.43,0,0,90,Mist,mist,2641
25/10/12 06:00,None,285.53,0,0,75,Mist,mist,4957
25/10/12 07:00,None,285.2,0,0,90,Mist,mist,6036
25/10/12 07:00,None,285.2,0,0,90,Fog,fog,6036
25/10/12 08:00,None,285.02,0,0,90,Mist,mist,5309
25/10/12 10:00,None,286.43,0,0,90,Mist,mist,4438
25/10/12 11:00,None,287.36,0,0,90,Mist,mist,4723
25/10/12 12:00,None,287.6,0,0,90,Mist,mist,4879
25/10/12 13:00,None,287.29,0,0,90,Clouds,overcast clouds,5062
25/10/12 14:00,None,286.41,0,0,90,Rain,light rain,5450
25/10/12 14:00,None,286.41,0,0,90,Mist,mist,5450
25/10/12 14:00,None,286.41,0,0,90,Drizzle,light intensity drizzle,5450
25/10/12 14:00,None,286.41,0,0,90,Drizzle,drizzle,5450
25/10/12 15:00,None,285.8,0,0,90,Drizzle,light intensity drizzle,5888
25/10/12 15:00,None,285.8,0,0,90,Mist,mist,5888
25/10/12 15:00,None,285.8,0,0,90,Rain,light rain,5888
25/10/12 15:00,None,285.8,0,0,90,Drizzle,drizzle,5888
25/10/12 15:00,None,285.8,0,0,90,Rain,moderate rain,5888
25/10/12 16:00,None,285.29,0,0,90,Rain,light rain,6473
25/10/12 16:00,None,285.29,0,0,90,Mist,mist,6473
25/10/12 16:00,None,285.29,0,0,90,Drizzle,light intensity drizzle,6473
25/10/12 17:00,None,284.77,0,0,90,Rain,moderate rain,6488
25/10/12 17:00,None,284.77,0,0,90,Mist,mist,6488
25/10/12 17:00,None,284.77,0,0,90,Rain,light rain,6488
25/10/12 18:00,None,284.29,0,0,90,Drizzle,light intensity drizzle,5351
25/10/12 18:00,None,284.29,0,0,90,Mist,mist,5351
25/10/12 18:00,None,284.29,0,0,90,Rain,moderate rain,5351
25/10/12 18:00,None,284.29,0,0,90,Rain,light rain,5351
25/10/12 19:00,None,283.79,0,0,90,Drizzle,light intensity drizzle,3500
25/10/12 19:00,None,283.79,0,0,90,Mist,mist,3500
25/10/12 19:00,None,283.79,0,0,90,Rain,light rain,3500
25/10/12 20:00,None,283.44,0,0,90,Rain,light rain,2856
25/10/12 20:00,None,283.44,0,0,90,Mist,mist,2856
25/10/12 20:00,None,283.44,0,0,90,Drizzle,drizzle,2856
25/10/12 21:00,None,283.22,0,0,90,Rain,moderate rain,2587
25/10/12 21:00,None,283.22,0,0,90,Mist,mist,2587
25/10/12 21:00,None,283.22,0,0,90,Drizzle,light intensity drizzle,2587
25/10/12 22:00,None,282.82,0,0,90,Clouds,overcast clouds,1979
25/10/12 23:00,None,282.13,0,0,90,Clouds,overcast clouds,1284
26/10/12 00:00,None,281.05,0,0,90,Rain,light rain,665
26/10/12 00:00,None,281.05,0,0,90,Rain,moderate rain,665
26/10/12 00:00,None,281.05,0,0,90,Drizzle,light intensity drizzle,665
26/10/12 01:00,None,280.44,0,0,90,Drizzle,drizzle,432
26/10/12 01:00,None,280.44,0,0,90,Rain,light rain,432
26/10/12 02:00,None,280.07,0,0,90,Rain,light rain,326
26/10/12 02:00,None,280.07,0,0,90,Mist,mist,326
26/10/12 02:00,None,280.07,0,0,90,Drizzle,light intensity drizzle,326
26/10/12 03:00,None,279.54,0,0,90,Rain,light rain,380
26/10/12 03:00,None,279.54,0,0,90,Mist,mist,380
26/10/12 03:00,None,279.54,0,0,90,Drizzle,light intensity drizzle,380
26/10/12 03:00,None,279.54,0,0,90,Drizzle,drizzle,380
26/10/12 04:00,None,278.93,0,0,90,Rain,light rain,705
26/10/12 04:00,None,278.93,0,0,90,Mist,mist,705
26/10/12 04:00,None,278.93,0,0,90,Rain,moderate rain,705
26/10/12 04:00,None,278.93,0,0,90,Drizzle,light intensity drizzle,705
26/10/12 04:00,None,278.93,0,0,90,Drizzle,drizzle,705
26/10/12 05:00,None,278.27,0,0,90,Rain,heavy intensity rain,2430
26/10/12 05:00,None,278.27,0,0,90,Mist,mist,2430
26/10/12 05:00,None,278.27,0,0,90,Rain,moderate rain,2430
26/10/12 05:00,None,278.27,0,0,90,Thunderstorm,proximity thunderstorm with rain,2430
26/10/12 06:00,None,278.07,0,0,90,Rain,heavy intensity rain,5426
26/10/12 06:00,None,278.07,0,0,90,Mist,mist,5426
26/10/12 06:00,None,278.07,0,0,90,Rain,moderate rain,5426
26/10/12 07:00,None,277.53,0,0,90,Rain,light rain,6499
26/10/12 07:00,None,277.53,0,0,90,Rain,moderate rain,6499
26/10/12 08:00,None,276.23,0,0,90,Rain,light rain,5856
26/10/12 08:00,None,276.23,0,0,90,Mist,mist,5856
26/10/12 08:00,None,276.23,0,0,90,Rain,moderate rain,5856
26/10/12 09:00,None,275.66,0,0,90,Rain,light rain,5234
26/10/12 09:00,None,275.66,0,0,90,Mist,mist,5234
26/10/12 09:00,None,275.66,0,0,90,Snow,heavy snow,5234
26/10/12 10:00,None,275.02,0,0,90,Rain,light rain,4695
26/10/12 10:00,None,275.02,0,0,90,Mist,mist,4695
26/10/12 10:00,None,275.02,0,0,90,Rain,moderate rain,4695
26/10/12 10:00,None,275.02,0,0,90,Snow,heavy snow,4695
26/10/12 11:00,None,275.03,0,0,90,Rain,light rain,5341
26/10/12 11:00,None,275.03,0,0,90,Snow,heavy snow,5341
26/10/12 11:00,None,275.03,0,0,90,Mist,mist,5341
26/10/12 11:00,None,275.03,0,0,90,Rain,moderate rain,5341
26/10/12 12:00,None,274.5,0,0,90,Mist,mist,5943
26/10/12 12:00,None,274.5,0,0,90,Snow,heavy snow,5943
26/10/12 13:00,None,275.01,0,0,90,Snow,heavy snow,5874
26/10/12 14:00,None,275.38,0,0,90,Snow,heavy snow,5879
26/10/12 14:00,None,275.38,0,0,90,Mist,mist,5879
26/10/12 15:00,None,275.85,0,0,90,Snow,heavy snow,6060
26/10/12 16:00,None,276.56,0,0,90,Clouds,overcast clouds,6348
26/10/12 17:00,None,276.7,0,0,90,Clouds,overcast clouds,5955
26/10/12 18:00,None,276.71,0,0,90,Clouds,overcast clouds,5341
26/10/12 19:00,None,276.43,0,0,90,Clouds,overcast clouds,4144
26/10/12 20:00,None,276.23,0,0,90,Clouds,overcast clouds,3249
26/10/12 21:00,None,275.99,0,0,75,Clouds,broken clouds,3017
26/10/12 22:00,None,276.28,0,0,90,Clouds,overcast clouds,2765
26/10/12 23:00,None,276.28,0,0,90,Clouds,overcast clouds,1894
27/10/12 00:00,None,276.01,0,0,90,Clouds,overcast clouds,1159
27/10/12 01:00,None,275.36,0,0,90,Clouds,overcast clouds,822
27/10/12 02:00,None,274.93,0,0,20,Clouds,few clouds,641
27/10/12 03:00,None,274.28,0,0,20,Clouds,few clouds,411
27/10/12 04:00,None,274.01,0,0,1,Clear,sky is clear,468
27/10/12 05:00,None,273.71,0,0,1,Clear,sky is clear,723
27/10/12 06:00,None,273.43,0,0,1,Clear,sky is clear,1415
27/10/12 07:00,None,273.65,0,0,20,Clouds,few clouds,2191
27/10/12 08:00,None,274.58,0,0,75,Clouds,broken clouds,3185
27/10/12 09:00,None,275.39,0,0,90,Clouds,overcast clouds,4076
27/10/12 10:00,None,275.44,0,0,0,Clear,sky is clear,4522
27/10/12 11:00,None,276.11,0,0,90,Clouds,overcast clouds,6012
27/10/12 12:00,None,276.48,0,0,90,Clouds,overcast clouds,5975
27/10/12 13:00,None,276.5,0,0,90,Clouds,overcast clouds,5307
27/10/12 14:00,None,276.56,0,0,90,Clouds,overcast clouds,4678
27/10/12 15:00,None,276.61,0,0,90,Clouds,overcast clouds,4405
27/10/12 16:00,None,276.9,0,0,90,Clouds,overcast clouds,4403
27/10/12 17:00,None,276.61,0,0,90,Clouds,overcast clouds,4311
27/10/12 18:00,None,276.34,0,0,90,Clouds,overcast clouds,4198
27/10/12 19:00,None,275.96,0,0,90,Clouds,overcast clouds,3475
27/10/12 20:00,None,275.6,0,0,90,Clouds,overcast clouds,3078
27/10/12 21:00,None,274.86,0,0,90,Clouds,overcast clouds,2931
27/10/12 22:00,None,274.05,0,0,20,Clouds,few clouds,2941
27/10/12 23:00,None,273.62,0,0,20,Clouds,few clouds,2240
28/10/12 00:00,None,273.52,0,0,20,Clouds,few clouds,1564
28/10/12 01:00,None,273.54,0,0,90,Clouds,overcast clouds,795
28/10/12 02:00,None,273.63,0,0,90,Clouds,overcast clouds,447
28/10/12 03:00,None,273.63,0,0,90,Clouds,overcast clouds,443
28/10/12 04:00,None,273.22,0,0,90,Clouds,overcast clouds,330
28/10/12 05:00,None,272.75,0,0,75,Clouds,broken clouds,453
28/10/12 06:00,None,272.16,0,0,75,Clouds,broken clouds,755
28/10/12 07:00,None,271.06,0,0,20,Clouds,few clouds,953
28/10/12 08:00,None,270.68,0,0,1,Clear,sky is clear,1650
28/10/12 09:00,None,272.6,0,0,1,Clear,sky is clear,2442
28/10/12 10:00,None,274.06,0,0,1,Clear,sky is clear,3230
28/10/12 11:00,None,275.81,0,0,1,Clear,sky is clear,3575
28/10/12 12:00,None,277.54,0,0,20,Clouds,few clouds,4139
28/10/12 13:00,None,278.54,0,0,40,Clouds,scattered clouds,3892
28/10/12 14:00,None,278.97,0,0,40,Clouds,scattered clouds,3989
28/10/12 15:00,None,278.91,0,0,75,Clouds,broken clouds,4294
28/10/12 16:00,None,278.81,0,0,75,Clouds,broken clouds,4521
28/10/12 17:00,None,278.27,0,0,75,Clouds,broken clouds,4280
28/10/12 18:00,None,276.67,0,0,75,Clouds,broken clouds,3945
28/10/12 19:00,None,275.86,0,0,75,Clouds,broken clouds,3169
28/10/12 20:00,None,274.29,0,0,75,Clouds,broken clouds,2772
28/10/12 21:00,None,273.37,0,0,75,Clouds,broken clouds,2213
28/10/12 22:00,None,272.77,0,0,75,Clouds,broken clouds,1570
28/10/12 23:00,None,272.01,0,0,75,Clouds,broken clouds,1065
29/10/12 00:00,None,271.78,0,0,40,Clouds,scattered clouds,530
29/10/12 01:00,None,271.41,0,0,75,Haze,haze,331
29/10/12 02:00,None,271.46,0,0,75,Mist,mist,270
29/10/12 03:00,None,271.76,0,0,75,Clouds,broken clouds,316
29/10/12 04:00,None,272.24,0,0,90,Clouds,overcast clouds,799
29/10/12 05:00,None,271.98,0,0,90,Clouds,overcast clouds,2513
29/10/12 06:00,None,271.53,0,0,40,Clouds,scattered clouds,5503
29/10/12 07:00,None,271.46,0,0,40,Clouds,scattered clouds,6642
29/10/12 08:00,None,271.7,0,0,40,Clouds,scattered clouds,6195
29/10/12 09:00,None,273.26,0,0,75,Clouds,broken clouds,5246
29/10/12 10:00,None,274.9,0,0,90,Clouds,overcast clouds,4460
29/10/12 11:00,None,276.33,0,0,90,Clouds,overcast clouds,4580
29/10/12 12:00,None,277.58,0,0,90,Snow,heavy snow,4771
29/10/12 13:00,None,278.5,0,0,90,Clouds,overcast clouds,4836
29/10/12 14:00,None,279.3,0,0,90,Clouds,overcast clouds,5138
29/10/12 15:00,None,279.89,0,0,90,Clouds,overcast clouds,5606
29/10/12 16:00,None,280.11,0,0,40,Clouds,scattered clouds,6120
29/10/12 17:00,None,279.82,0,0,40,Clouds,scattered clouds,5985
29/10/12 18:00,None,278.69,0,0,40,Clouds,scattered clouds,4418
29/10/12 19:00,None,277.75,0,0,40,Clouds,scattered clouds,3089
29/10/12 20:00,None,276.77,0,0,40,Clouds,scattered clouds,2636
29/10/12 21:00,None,276.61,0,0,75,Clouds,broken clouds,2117
29/10/12 22:00,None,276.06,0,0,75,Clouds,broken clouds,1437
29/10/12 23:00,None,275.22,0,0,20,Clouds,few clouds,920
30/10/12 00:00,None,274.75,0,0,20,Clouds,few clouds,600
30/10/12 01:00,None,274.24,0,0,20,Clouds,few clouds,393
30/10/12 02:00,None,273.47,0,0,20,Clouds,few clouds,298
30/10/12 03:00,None,273.5,0,0,1,Clear,sky is clear,352
30/10/12 04:00,None,273.15,0,0,75,Clouds,broken clouds,762
30/10/12 05:00,None,273,0,0,20,Clouds,few clouds,2519
30/10/12 06:00,None,272.69,0,0,20,Clouds,few clouds,5478
